url,chunk_number,content
https://successportal.collegec.on.ca/students/Resources/Topic/45,1,"definition of discontinuance and reapplying Save Who is the Placement Officer/Contact for my program? [LINK: /students/infoPages/detail/24/who-is-placement-officer-conta] Alphabetical list of programs with assigned Placement Officer Save Health & Life Sciences Resume, Chronological Style, Sample #1 [LINK: /students/docs/detail/308?filename=PSW-Resume.pdf] A strong resume is key to landing interviews. This chronological style resume for a student or new graduate seeking employment in the health and life sciences sector is an example of how to present skills and experience with confidence and clarity. Save WIL Nurse Support Program Contacts [LINK: /students/infoPages/detail/27/wil-nurse-support-program-cont] WIL Nurse Support Program Contacts Save Part-Time Job Resume Sample [LINK: /students/docs/detail/67?filename=Part-Time-Resume-Sample-Aug23.pdf] A sample resume appropriate for a student seeking part-time employment. For more resume examples, visit our ‘Resume Samples’ topic area."
https://successportal.collegec.on.ca/students/Resources/Topic/45,2,"A sample resume appropriate for a student seeking part-time employment. For more resume examples, visit our ‘Resume Samples’ topic area. Save Chronological Resume Sample [LINK: /students/docs/detail/70?filename=Chronological-Sample-Resume-July23-%281%29.pdf] A sample resume using the chronological resume format. For more resume examples, visit our ‘Resume Samples’ topic area. Save How to create a resume on VMock (overview) [LINK: /students/videos/detail/35/how-to-create-resume-on-vmock-] Learn how to use templates found on VMock to create a resume. Save 1 2 3 4 5 6 7 8 9 10 Show 10 Show 20 Show 30 Show 50 Show 100 Show All (428) Saved Feedback Filter by Topics Must be in all topics Academic Accommodation Academic Standing Active Studying Admission advising Airport Algebra Apprenticeships Banking Calculator Calculus Career Career Assessment Career Pathways Career Planning Circuits co-op co-op work permit common errors Communications convert Courses Cover Letter Data Analysis Decimals"
https://successportal.collegec.on.ca/students/Resources/Topic/45,3,"Data Analysis Decimals derivatives Determinants Differential Equations differentiation domain and range Drivers Licence Educational Planning Electrical Theory ELEVATORPITCH Equity, Diversity and Inclusion Exponents FAQ Fractions Functions Geometry Getting Organized Grades Graduate Job Search Group Work Growth Mindset Health Care Help Housing HS Trax HSTrax Hypothesis Testing Identification immigration Instructional Plan Integrals Integrations international international registration portal International Student International student advising Interview IRCC Job Fair Job Search limits Linear Algebra LinkedIn Logarithms Long Division Math Anxiety Math Basics Math Content Math Success Math Technology Math Terminology matrices Mental Health Mobile Phone Services Networking Note-taking Online Learning Order of Operations Percent PGWP eligibility Photo ID Placement Planner police check Portfolio post-graduation work permit Probability program program length Reading Skills Registration"
https://successportal.collegec.on.ca/students/Resources/Topic/45,4,Reading Skills Registration resource Resume Resources Resume Samples Roots Safe Arrival and Quarantine Services Settlement significant digits SIN Social Insurance Number SSA Resources Statistics Student Job Search student success Study Permit Study Skills systems of equations Task Breakdown Tech Test-Taking Time Management Trades Math Transition Transition support Transportation Trig Identities Trigonometry Tuition & Fees Understanding Outcomes upload Vectors VMock Volunteering WIL WIL requirements Word Problems work eligibility Work Integrated Learning work permit × Feedback Comments Send Feedback Close
https://successportal.collegec.on.ca/students/Resources/Topic/46,0,"Search Resources My saved items [LINK: /students/bookmarks?entityTypes=faq&entityTypes=infopage&entityTypes=document&entityTypes=video&entityTypes=link] Keywords Search Resources Relevance Newest Title Student Success Colouring Book [LINK: /students/docs/detail/310?filename=Student-Success-Colouring-Book_DIGITAL.pdf] Colouring book Save Creative Industries Resume, Chronological Style [LINK: /students/docs/detail/309?filename=Graphic-Design-Resume.pdf] A strong resume is key to landing interviews. This chronological style resume for a student or new grad seeking employment in the creative industries is an example of how to present skills and experience with confidence and clarity. Save Student Success Services [LINK: /students/infoPages/detail/34/student-success-services] Overview of all Student Success Services Save Discontinuance and Reapplying [LINK: /students/infoPages/detail/53/discontinuance-and-reapplying] definition of discontinuance and reapplying Save"
https://successportal.collegec.on.ca/students/Resources/Topic/46,1,"definition of discontinuance and reapplying Save Who is the Placement Officer/Contact for my program? [LINK: /students/infoPages/detail/24/who-is-placement-officer-conta] Alphabetical list of programs with assigned Placement Officer Save Health & Life Sciences Resume, Chronological Style, Sample #1 [LINK: /students/docs/detail/308?filename=PSW-Resume.pdf] A strong resume is key to landing interviews. This chronological style resume for a student or new graduate seeking employment in the health and life sciences sector is an example of how to present skills and experience with confidence and clarity. Save WIL Nurse Support Program Contacts [LINK: /students/infoPages/detail/27/wil-nurse-support-program-cont] WIL Nurse Support Program Contacts Save Part-Time Job Resume Sample [LINK: /students/docs/detail/67?filename=Part-Time-Resume-Sample-Aug23.pdf] A sample resume appropriate for a student seeking part-time employment. For more resume examples, visit our ‘Resume Samples’ topic area."
https://successportal.collegec.on.ca/students/Resources/Topic/46,2,"A sample resume appropriate for a student seeking part-time employment. For more resume examples, visit our ‘Resume Samples’ topic area. Save Chronological Resume Sample [LINK: /students/docs/detail/70?filename=Chronological-Sample-Resume-July23-%281%29.pdf] A sample resume using the chronological resume format. For more resume examples, visit our ‘Resume Samples’ topic area. Save How to create a resume on VMock (overview) [LINK: /students/videos/detail/35/how-to-create-resume-on-vmock-] Learn how to use templates found on VMock to create a resume. Save 1 2 3 4 5 6 7 8 9 10 Show 10 Show 20 Show 30 Show 50 Show 100 Show All (428) Saved Feedback Filter by Topics Must be in all topics Academic Accommodation Academic Standing Active Studying Admission advising Airport Algebra Apprenticeships Banking Calculator Calculus Career Career Assessment Career Pathways Career Planning Circuits co-op co-op work permit common errors Communications convert Courses Cover Letter Data Analysis Decimals"
https://successportal.collegec.on.ca/students/Resources/Topic/46,3,"Data Analysis Decimals derivatives Determinants Differential Equations differentiation domain and range Drivers Licence Educational Planning Electrical Theory ELEVATORPITCH Equity, Diversity and Inclusion Exponents FAQ Fractions Functions Geometry Getting Organized Grades Graduate Job Search Group Work Growth Mindset Health Care Help Housing HS Trax HSTrax Hypothesis Testing Identification immigration Instructional Plan Integrals Integrations international international registration portal International Student International student advising Interview IRCC Job Fair Job Search limits Linear Algebra LinkedIn Logarithms Long Division Math Anxiety Math Basics Math Content Math Success Math Technology Math Terminology matrices Mental Health Mobile Phone Services Networking Note-taking Online Learning Order of Operations Percent PGWP eligibility Photo ID Placement Planner police check Portfolio post-graduation work permit Probability program program length Reading Skills Registration"
https://successportal.collegec.on.ca/students/Resources/Topic/46,4,Reading Skills Registration resource Resume Resources Resume Samples Roots Safe Arrival and Quarantine Services Settlement significant digits SIN Social Insurance Number SSA Resources Statistics Student Job Search student success Study Permit Study Skills systems of equations Task Breakdown Tech Test-Taking Time Management Trades Math Transition Transition support Transportation Trig Identities Trigonometry Tuition & Fees Understanding Outcomes upload Vectors VMock Volunteering WIL WIL requirements Word Problems work eligibility Work Integrated Learning work permit × Feedback Comments Send Feedback Close
https://successportal.collegec.on.ca/students/Resources/Topic/47,0,"Search Resources My saved items [LINK: /students/bookmarks?entityTypes=faq&entityTypes=infopage&entityTypes=document&entityTypes=video&entityTypes=link] Keywords Search Resources Relevance Newest Title Student Success Colouring Book [LINK: /students/docs/detail/310?filename=Student-Success-Colouring-Book_DIGITAL.pdf] Colouring book Save Creative Industries Resume, Chronological Style [LINK: /students/docs/detail/309?filename=Graphic-Design-Resume.pdf] A strong resume is key to landing interviews. This chronological style resume for a student or new grad seeking employment in the creative industries is an example of how to present skills and experience with confidence and clarity. Save Student Success Services [LINK: /students/infoPages/detail/34/student-success-services] Overview of all Student Success Services Save Discontinuance and Reapplying [LINK: /students/infoPages/detail/53/discontinuance-and-reapplying] definition of discontinuance and reapplying Save"
